Region;Sub Region;Country;Status;Group;Year;Value;Rate
Americas;Central America;Mexico;Persons prosecuted;Juveniles Females;2013;7497;36.00855214
Americas;Central America;Mexico;Persons prosecuted;Juveniles Females;2014;7760;37.35888116
Americas;Central America;Mexico;Persons prosecuted;Juveniles Females;2015;7905;38.18092455
Americas;Central America;Mexico;Persons prosecuted;Juveniles Females;2016;8388;41.61246207
Americas;Central America;Mexico;Persons prosecuted;National Citizens;2013;602250;491.48834
Americas;Central America;Mexico;Persons prosecuted;National Citizens;2014;813993;655.274928
Americas;Central America;Mexico;Persons prosecuted;National Citizens;2015;885577;703.4477117
Americas;Central America;Mexico;Persons prosecuted;National Citizens;2016;798993;626.7262213
Americas;Central America;Mexico;Persons prosecuted;Foreign Citizens;2013;2992;2.441732027
Americas;Central America;Mexico;Persons prosecuted;Foreign Citizens;2014;3068;2.469779813
Americas;Central America;Mexico;Persons prosecuted;Foreign Citizens;2015;3282;2.607018238
Americas;Central America;Mexico;Persons prosecuted;Foreign Citizens;2016;1963;1.539767648
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2003;158801;150.3221498
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2004;166397;155.5176348
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2005;168218;155.0793259
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2006;162989;148.0474879
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2007;163910;146.5623707
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2008;162231;142.7313197
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2009;157296;136.1808489
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2010;158164;134.8154004
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2011;148385;124.599025
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2012;126787;104.9315373
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2013;303501;247.6831925
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2014;239406;192.7249367
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2015;239124;189.9453471
Americas;Central America;Mexico;Persons brought before the Criminal Court;Total;2016;172042;134.9489076
Americas;Central America;Mexico;Persons convicted;Total;2003;139962;132.4890191
Americas;Central America;Mexico;Persons convicted;Total;2004;146894;137.2897795
Americas;Central America;Mexico;Persons convicted;Total;2005;149071;137.4278032
Americas;Central America;Mexico;Persons convicted;Total;2006;143927;130.7329378
Americas;Central America;Mexico;Persons convicted;Total;2007;145446;130.0525323
Americas;Central America;Mexico;Persons convicted;Total;2008;144047;126.7329821
Americas;Central America;Mexico;Persons convicted;Total;2009;141783;122.750288
Americas;Central America;Mexico;Persons convicted;Total;2010;142364;121.3478393
Americas;Central America;Mexico;Persons convicted;Total;2011;107074;89.91013915
Americas;Central America;Mexico;Persons convicted;Total;2012;103380;85.5594211
Americas;Central America;Mexico;Persons convicted;Total;2013;78869;64.36395831
Americas;Central America;Mexico;Persons convicted;Total;2014;38690;31.14595207
Americas;Central America;Mexico;Persons convicted;Total;2015;40188;31.92286683
Americas;Central America;Mexico;Persons convicted;Total;2016;39373;30.88398961
Americas;Central America;Mexico;Persons convicted;Adults;2003;139962;215.536252
Americas;Central America;Mexico;Persons convicted;Adults;2004;143901;217.3006115
Americas;Central America;Mexico;Persons convicted;Adults;2005;146046;216.1146
Americas;Central America;Mexico;Persons convicted;Adults;2006;141777;205.0436305
Americas;Central America;Mexico;Persons convicted;Adults;2007;145058;204.8700251
Americas;Central America;Mexico;Persons convicted;Adults;2008;143933;198.4230733
Americas;Central America;Mexico;Persons convicted;Adults;2009;141783;190.8043636
Americas;Central America;Mexico;Persons convicted;Adults;2010;142364;187.121463
Americas;Central America;Mexico;Persons convicted;Adults;2011;107074;137.5834172
Americas;Central America;Mexico;Persons convicted;Adults;2012;98239;123.4849838
Americas;Central America;Mexico;Persons convicted;Adults;2013;73953;90.98460132
Americas;Central America;Mexico;Persons convicted;Adults;2014;36250;43.66607659
Americas;Central America;Mexico;Persons convicted;Adults;2015;37422;44.14421482
Americas;Central America;Mexico;Persons convicted;Adults;2016;37571;43.98911839
Americas;Central America;Mexico;Persons convicted;Adults Males;2004;131100;416.7303868
Americas;Central America;Mexico;Persons convicted;Adults Males;2005;133235;416.3839547
Americas;Central America;Mexico;Persons convicted;Adults Males;2006;129262;395.9063076
Americas;Central America;Mexico;Persons convicted;Adults Males;2007;132612;398.0835005
Americas;Central America;Mexico;Persons convicted;Adults Males;2008;131723;387.4921375
Americas;Central America;Mexico;Persons convicted;Adults Males;2009;116654;336.2032259
Americas;Central America;Mexico;Persons convicted;Adults Males;2010;129794;366.4008858
Americas;Central America;Mexico;Persons convicted;Adults Males;2012;51978;140.5083283
Americas;Central America;Mexico;Persons convicted;Adults Males;2013;67739;179.1497597
Americas;Central America;Mexico;Persons convicted;Adults Males;2014;33432;86.52136519
Americas;Central America;Mexico;Persons convicted;Adults Males;2015;34659;87.79972432
Americas;Central America;Mexico;Persons convicted;Adults Males;2016;34794;86.2694959
Americas;Central America;Mexico;Persons convicted;Adults Females;2003;12489;35.73391683
Americas;Central America;Mexico;Persons convicted;Adults Females;2004;12801;35.89531556
Americas;Central America;Mexico;Persons convicted;Adults Females;2005;12811;35.21475102
Americas;Central America;Mexico;Persons convicted;Adults Females;2006;12515;33.71415194
Americas;Central America;Mexico;Persons convicted;Adults Females;2007;12446;32.87287537
Americas;Central America;Mexico;Persons convicted;Adults Females;2008;12210;31.6294547
Americas;Central America;Mexico;Persons convicted;Adults Females;2009;25129;63.85060488
Americas;Central America;Mexico;Persons convicted;Adults Females;2010;12570;31.32711842
Americas;Central America;Mexico;Persons convicted;Adults Females;2012;4820;11.54663402
Americas;Central America;Mexico;Persons convicted;Adults Females;2013;6214;14.59396268
Americas;Central America;Mexico;Persons convicted;Adults Females;2014;2818;6.490282679
Americas;Central America;Mexico;Persons convicted;Adults Females;2015;2763;6.243548277
Americas;Central America;Mexico;Persons convicted;Adults Females;2016;2777;6.160447923
Americas;Central America;Mexico;Persons convicted;Juveniles;2009;11728;27.59038433
Americas;Central America;Mexico;Persons convicted;Juveniles;2010;2505;5.88906303
Americas;Central America;Mexico;Persons convicted;Juveniles;2011;5907;13.88559627
Americas;Central America;Mexico;Persons convicted;Juveniles;2012;5141;12.09204888
Americas;Central America;Mexico;Persons convicted;Juveniles;2013;4916;11.5781406
Americas;Central America;Mexico;Persons convicted;Juveniles;2014;2440;5.758867169
Americas;Central America;Mexico;Persons convicted;Juveniles;2015;2766;6.547508947
Americas;Central America;Mexico;Persons convicted;Juveniles;2016;1802;4.371084293
Americas;Central America;Mexico;Persons convicted;Juveniles Males;2009;11087;51.21090203
Americas;Central America;Mexico;Persons convicted;Juveniles Males;2010;2398;11.06646631
Americas;Central America;Mexico;Persons convicted;Juveniles Males;2012;4654;21.48182794
Americas;Central America;Mexico;Persons convicted;Juveniles Males;2013;4505;20.8186359
Americas;Central America;Mexico;Persons convicted;Juveniles Males;2014;2288;10.59359849
Americas;Central America;Mexico;Persons convicted;Juveniles Males;2015;2586;12.00500366
Americas;Central America;Mexico;Persons convicted;Juveniles Males;2016;1697;8.054808391
Americas;Central America;Mexico;Persons convicted;Juveniles Females;2009;641;3.073176553
Americas;Central America;Mexico;Persons convicted;Juveniles Females;2010;107;0.512761262
Americas;Central America;Mexico;Persons convicted;Juveniles Females;2012;336;1.611456226
Americas;Central America;Mexico;Persons convicted;Juveniles Females;2013;411;1.974058281
Americas;Central America;Mexico;Persons convicted;Juveniles Females;2014;152;0.731771899
Americas;Central America;Mexico;Persons convicted;Juveniles Females;2015;180;0.869394866
Americas;Central America;Mexico;Persons convicted;Juveniles Females;2016;105;0.520899919
Americas;Central America;Mexico;Persons convicted;National Citizens;2003;139010;131.5878492
Americas;Central America;Mexico;Persons convicted;National Citizens;2004;145621;136.1000108
Americas;Central America;Mexico;Persons convicted;National Citizens;2005;147836;136.2892629
Americas;Central America;Mexico;Persons convicted;National Citizens;2006;142746;129.6602023
Americas;Central America;Mexico;Persons convicted;National Citizens;2007;144527;129.2307959
Americas;Central America;Mexico;Persons convicted;National Citizens;2008;143099;125.8989288
Americas;Central America;Mexico;Persons convicted;National Citizens;2009;153505;132.8987464
Americas;Central America;Mexico;Persons convicted;National Citizens;2010;143968;122.7150525
Americas;Central America;Mexico;Persons convicted;National Citizens;2013;72678;59.31156426
Americas;Central America;Mexico;Persons convicted;Foreign Citizens;2003;709;0.671144415
Americas;Central America;Mexico;Persons convicted;Foreign Citizens;2004;871;0.814052296
Americas;Central America;Mexico;Persons convicted;Foreign Citizens;2005;945;0.871190735
Americas;Central America;Mexico;Persons convicted;Foreign Citizens;2006;713;0.647637932
Americas;Central America;Mexico;Persons convicted;Foreign Citizens;2007;655;0.585677218
Americas;Central America;Mexico;Persons convicted;Foreign Citizens;2008;585;0.514684752
Americas;Central America;Mexico;Persons convicted;Foreign Citizens;2009;969;0.838923066
Americas;Central America;Mexico;Persons convicted;Foreign Citizens;2010;576;0.490969314
Americas;Central America;Mexico;Persons convicted;Foreign Citizens;2013;899;0.73366213
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Total;2005;33053;614.4447782
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Total;2006;40660;746.026163
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Total;2010;50858;886.3794924
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Adults;2005;30858;1006.404093
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Adults;2006;38189;1211.766404
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Adults;2010;47767;1371.592554
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Adults Males;2010;45475;2751.72622
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Adults Females;2005;1525;98.70320174
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Adults Females;2006;2010;126.8198011
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Adults Females;2010;2292;130.5964303
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Juveniles;2005;2195;94.89171321
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Juveniles;2006;2471;107.4954474
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Juveniles;2010;3091;137.0653905
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Juveniles Males;2010;2995;259.2557326
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Juveniles Females;2005;104;9.202717279
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Juveniles Females;2006;121;10.7737896
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Juveniles Females;2010;96;8.728082059
Americas;Central America;Nicaragua;Persons brought into Formal Contact;National Citizens;2010;50668;883.0680742
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Foreign Citizens;2005;58;1.078201589
Americas;Central America;Nicaragua;Persons brought into Formal Contact;Foreign Citizens;2006;52;0.954091502
