"country","country_text_id","year","regions","na_count","classification_core","freedom","equality","control","FKM_3_cluster","FKM_3_mb_FeC","FKM_3_mb_fEC","FKM_3_mb_FEc","FKM_4_cluster","FKM_4_mb_fEc","FKM_4_mb_FEc","FKM_4_mb_fEC","FKM_4_mb_FeC","FKM_5_cluster","FKM_5_mb_FEC","FKM_5_mb_fEc","FKM_5_mb_Fec","FKM_5_mb_FeC","FKM_5_mb_fEC","FKM_6_cluster","FKM_6_mb_FeC","FKM_6_mb_FEC","FKM_6_mb_Fec","FKM_6_mb_fEC","FKM_6_mb_fEc","FKM_6_mb_FEc"
"Botswana","BWA",1985,"Sub-Saharan Africa",0,"Deficient Democracy",0.805173321745827,0.641614174219201,0.641163936258518,"FeC",0.455,0.162,0.383,"FEc",0.149,0.452,0.111,0.289,"Fec",0.159,0.097,0.485,0.19,0.069,"Fec",0.142,0.131,0.489,0.052,0.066,0.121
"Botswana","BWA",1986,"Sub-Saharan Africa",0,"Deficient Democracy",0.805005546512824,0.647407086763594,0.645478726691094,"FeC",0.451,0.16,0.389,"FEc",0.147,0.463,0.108,0.282,"Fec",0.156,0.095,0.5,0.182,0.066,"Fec",0.135,0.128,0.506,0.05,0.064,0.118
"Botswana","BWA",1987,"Sub-Saharan Africa",0,"Deficient Democracy",0.805005546512824,0.647407086763594,0.645478726691094,"FeC",0.451,0.16,0.389,"FEc",0.147,0.463,0.108,0.282,"Fec",0.156,0.095,0.5,0.182,0.066,"Fec",0.135,0.128,0.506,0.05,0.064,0.118
"Botswana","BWA",1988,"Sub-Saharan Africa",0,"Deficient Democracy",0.805005546512824,0.654534813144058,0.646341655713584,"FeC",0.435,0.162,0.403,"FEc",0.149,0.479,0.107,0.265,"Fec",0.154,0.094,0.519,0.169,0.064,"Fec",0.123,0.124,0.526,0.048,0.062,0.117
"Botswana","BWA",1989,"Sub-Saharan Africa",0,"Deficient Democracy",0.806490633781458,0.655195538704921,0.646481989568407,"FeC",0.434,0.163,0.403,"FEc",0.149,0.477,0.108,0.266,"Fec",0.155,0.095,0.517,0.169,0.065,"Fec",0.124,0.124,0.523,0.048,0.063,0.118
"Botswana","BWA",1990,"Sub-Saharan Africa",0,"Working Democracy",0.808168295110477,0.661347707479421,0.666316419717593,"FeC",0.471,0.149,0.38,"FEc",0.136,0.478,0.101,0.284,"Fec",0.15,0.086,0.525,0.179,0.06,"Fec",0.128,0.123,0.542,0.044,0.056,0.108
"Botswana","BWA",1991,"Sub-Saharan Africa",0,"Working Democracy",0.808168295110477,0.661347707479421,0.666316419717593,"FeC",0.471,0.149,0.38,"FEc",0.136,0.478,0.101,0.284,"Fec",0.15,0.086,0.525,0.179,0.06,"Fec",0.128,0.123,0.542,0.044,0.056,0.108
"Botswana","BWA",1992,"Sub-Saharan Africa",0,"Working Democracy",0.808168295110477,0.661347707479421,0.666316419717593,"FeC",0.471,0.149,0.38,"FEc",0.136,0.478,0.101,0.284,"Fec",0.15,0.086,0.525,0.179,0.06,"Fec",0.128,0.123,0.542,0.044,0.056,0.108
"Botswana","BWA",1993,"Sub-Saharan Africa",0,"Working Democracy",0.805248607418072,0.661347707479421,0.666316419717593,"FeC",0.471,0.148,0.381,"FEc",0.135,0.484,0.1,0.281,"Fec",0.149,0.084,0.533,0.175,0.059,"Fec",0.124,0.121,0.552,0.043,0.055,0.106
"Botswana","BWA",1994,"Sub-Saharan Africa",0,"Working Democracy",0.80915756840049,0.660648003551836,0.672875300503217,"FeC",0.495,0.143,0.362,"FEc",0.132,0.465,0.1,0.303,"Fec",0.151,0.084,0.512,0.193,0.061,"Fec",0.138,0.126,0.53,0.045,0.055,0.106
"Botswana","BWA",1995,"Sub-Saharan Africa",0,"Working Democracy",0.818080546251501,0.6686277922403,0.673163759915062,"FeC",0.47,0.151,0.38,"FEc",0.138,0.473,0.103,0.286,"Fec",0.152,0.087,0.518,0.181,0.062,"Fec",0.13,0.124,0.533,0.045,0.058,0.11
"Botswana","BWA",1996,"Sub-Saharan Africa",0,"Working Democracy",0.818080546251501,0.6686277922403,0.673163759915062,"FeC",0.47,0.151,0.38,"FEc",0.138,0.473,0.103,0.286,"Fec",0.152,0.087,0.518,0.181,0.062,"Fec",0.13,0.124,0.533,0.045,0.058,0.11
"Botswana","BWA",1997,"Sub-Saharan Africa",0,"Working Democracy",0.818080546251501,0.6686277922403,0.69206992715727,"FeC",0.539,0.132,0.329,"FEc",0.124,0.441,0.097,0.338,"Fec",0.152,0.081,0.486,0.219,0.061,"Fec",0.157,0.133,0.506,0.045,0.055,0.104
"Botswana","BWA",1998,"Sub-Saharan Africa",0,"Working Democracy",0.816526111434009,0.669333490920643,0.692467756686166,"FeC",0.539,0.131,0.33,"FEc",0.123,0.445,0.097,0.335,"Fec",0.152,0.08,0.492,0.217,0.06,"Fec",0.155,0.132,0.512,0.045,0.054,0.103
"Botswana","BWA",1999,"Sub-Saharan Africa",0,"Working Democracy",0.816274771954347,0.69831927183289,0.690432447471885,"FEc",0.419,0.147,0.434,"FEc",0.128,0.563,0.089,0.22,"Fec",0.13,0.07,0.632,0.121,0.046,"Fec",0.078,0.095,0.668,0.031,0.041,0.086
"Botswana","BWA",2000,"Sub-Saharan Africa",0,"Working Democracy",0.816274771954347,0.69831927183289,0.690432447471885,"FEc",0.419,0.147,0.434,"FEc",0.128,0.563,0.089,0.22,"Fec",0.13,0.07,0.632,0.121,0.046,"Fec",0.078,0.095,0.668,0.031,0.041,0.086
"Botswana","BWA",2001,"Sub-Saharan Africa",0,"Working Democracy",0.816274771954347,0.69831927183289,0.690432447471885,"FEc",0.419,0.147,0.434,"FEc",0.128,0.563,0.089,0.22,"Fec",0.13,0.07,0.632,0.121,0.046,"Fec",0.078,0.095,0.668,0.031,0.041,0.086
"Botswana","BWA",2002,"Sub-Saharan Africa",0,"Working Democracy",0.816274771954347,0.69831927183289,0.690432447471885,"FEc",0.419,0.147,0.434,"FEc",0.128,0.563,0.089,0.22,"Fec",0.13,0.07,0.632,0.121,0.046,"Fec",0.078,0.095,0.668,0.031,0.041,0.086
"Botswana","BWA",2003,"Sub-Saharan Africa",0,"Working Democracy",0.816274771954347,0.69831927183289,0.690432447471885,"FEc",0.419,0.147,0.434,"FEc",0.128,0.563,0.089,0.22,"Fec",0.13,0.07,0.632,0.121,0.046,"Fec",0.078,0.095,0.668,0.031,0.041,0.086
"Botswana","BWA",2004,"Sub-Saharan Africa",0,"Working Democracy",0.818829864546633,0.697903942988528,0.694879451572153,"FeC",0.437,0.144,0.419,"FEc",0.127,0.551,0.09,0.233,"Fec",0.133,0.071,0.618,0.13,0.048,"Fec",0.085,0.1,0.653,0.032,0.042,0.088
"Botswana","BWA",2005,"Sub-Saharan Africa",0,"Working Democracy",0.818829864546633,0.697903942988528,0.694879451572153,"FeC",0.437,0.144,0.419,"FEc",0.127,0.551,0.09,0.233,"Fec",0.133,0.071,0.618,0.13,0.048,"Fec",0.085,0.1,0.653,0.032,0.042,0.088
"Botswana","BWA",2006,"Sub-Saharan Africa",0,"Working Democracy",0.818829864546633,0.697806714949789,0.69320281960744,"FeC",0.432,0.146,0.422,"FEc",0.128,0.551,0.09,0.23,"Fec",0.133,0.072,0.618,0.129,0.048,"Fec",0.084,0.099,0.653,0.032,0.043,0.088
"Botswana","BWA",2007,"Sub-Saharan Africa",0,"Working Democracy",0.820281721607659,0.697806714949789,0.69320281960744,"FeC",0.433,0.146,0.421,"FEc",0.129,0.547,0.091,0.233,"Fec",0.135,0.073,0.613,0.131,0.049,"Fec",0.087,0.101,0.646,0.033,0.044,0.09
"Botswana","BWA",2008,"Sub-Saharan Africa",0,"Working Democracy",0.8187259759785,0.697883487094924,0.691317773123923,"FEc",0.426,0.147,0.427,"FEc",0.129,0.553,0.091,0.227,"Fec",0.133,0.072,0.62,0.127,0.048,"Fec",0.083,0.099,0.654,0.032,0.043,0.089
"Botswana","BWA",2009,"Sub-Saharan Africa",0,"Working Democracy",0.795098753723883,0.691113622944412,0.688004822062347,"FEc",0.421,0.137,0.442,"FEc",0.113,0.61,0.079,0.198,"Fec",0.117,0.057,0.688,0.1,0.038,"Fec",0.059,0.08,0.74,0.023,0.031,0.068
"Botswana","BWA",2010,"Sub-Saharan Africa",0,"Deficient Democracy",0.763824373803309,0.701132164321572,0.684815131807408,"FEc",0.278,0.126,0.596,"FEc",0.066,0.82,0.041,0.073,"Fec",0.049,0.02,0.898,0.022,0.011,"Fec",0.009,0.022,0.937,0.005,0.007,0.019
"Botswana","BWA",2011,"Sub-Saharan Africa",0,"Deficient Democracy",0.763649721443187,0.701387075362436,0.684815131807408,"FEc",0.276,0.126,0.598,"FEc",0.066,0.822,0.041,0.071,"Fec",0.048,0.019,0.901,0.021,0.011,"Fec",0.009,0.022,0.939,0.005,0.007,0.019
"Botswana","BWA",2012,"Sub-Saharan Africa",0,"Deficient Democracy",0.758831114603548,0.700366529830609,0.676194592459627,"FEc",0.246,0.126,0.628,"FEc",0.064,0.838,0.038,0.061,"Fec",0.028,0.012,0.941,0.012,0.007,"Fec",0.002,0.005,0.984,0.001,0.002,0.005
"Botswana","BWA",2013,"Sub-Saharan Africa",0,"Deficient Democracy",0.743357372703606,0.697587005949065,0.68269417165727,"FEc",0.218,0.114,0.668,"FEc",0.04,0.9,0.024,0.036,"Fec",0.079,0.026,0.855,0.025,0.015,"Fec",0.024,0.085,0.786,0.015,0.022,0.068
"Botswana","BWA",2014,"Sub-Saharan Africa",0,"Deficient Democracy",0.760424361536993,0.692444759142566,0.679298996583641,"FEc",0.305,0.128,0.567,"FEc",0.074,0.79,0.047,0.089,"Fec",0.061,0.025,0.868,0.031,0.015,"Fec",0.013,0.03,0.915,0.007,0.01,0.025
"Botswana","BWA",2015,"Sub-Saharan Africa",0,"Working Democracy",0.764119543558815,0.685209657842545,0.671229155147069,"FEc",0.334,0.134,0.532,"FEc",0.091,0.731,0.059,0.119,"Fec",0.074,0.033,0.828,0.044,0.02,"Fec",0.019,0.035,0.894,0.009,0.012,0.031
"Botswana","BWA",2016,"Sub-Saharan Africa",0,"Deficient Democracy",0.757483169790877,0.685287795735732,0.667275993177111,"FEc",0.304,0.133,0.563,"FEc",0.083,0.766,0.052,0.099,"Fec",0.059,0.026,0.869,0.031,0.015,"Fec",0.011,0.022,0.935,0.005,0.008,0.02
"Botswana","BWA",2017,"Sub-Saharan Africa",0,"Working Democracy",0.788707655208289,0.685742438925781,0.671360060853684,"FEc",0.382,0.146,0.472,"FEc",0.12,0.618,0.081,0.181,"Fec",0.113,0.059,0.702,0.089,0.037,"Fec",0.052,0.074,0.751,0.023,0.031,0.069
"Canada","CAN",1921,"North America incl. AUS+NZ",0,"Deficient Democracy",0.76579674780762,0.646629727075272,0.729768458592544,"FeC",0.968,0.011,0.02,"FeC",0.033,0.089,0.038,0.841,"FeC",0.097,0.039,0.123,0.697,0.043,"FeC",0.544,0.165,0.143,0.044,0.039,0.065
"Canada","CAN",1922,"North America incl. AUS+NZ",0,"Deficient Democracy",0.76579674780762,0.636256729158451,0.731384306625993,"FeC",0.98,0.007,0.013,"FeC",0.018,0.043,0.021,0.918,"FeC",0.06,0.026,0.074,0.811,0.029,"FeC",0.677,0.115,0.097,0.035,0.029,0.047
"Canada","CAN",1923,"North America incl. AUS+NZ",0,"Deficient Democracy",0.76579674780762,0.636256729158451,0.731384306625993,"FeC",0.98,0.007,0.013,"FeC",0.018,0.043,0.021,0.918,"FeC",0.06,0.026,0.074,0.811,0.029,"FeC",0.677,0.115,0.097,0.035,0.029,0.047
"Canada","CAN",1924,"North America incl. AUS+NZ",0,"Deficient Democracy",0.76579674780762,0.643390269490477,0.731384306625993,"FeC",0.978,0.008,0.014,"FeC",0.026,0.066,0.03,0.878,"FeC",0.081,0.034,0.1,0.747,0.037,"FeC",0.599,0.145,0.123,0.041,0.035,0.058
"Canada","CAN",1925,"North America incl. AUS+NZ",0,"Deficient Democracy",0.741405745493471,0.668039151907699,0.731384306625993,"FeC",0.858,0.05,0.092,"FeC",0.086,0.222,0.107,0.586,"FeC",0.227,0.072,0.189,0.429,0.083,"FEC",0.271,0.374,0.15,0.062,0.052,0.091
"Canada","CAN",1926,"North America incl. AUS+NZ",0,"Deficient Democracy",0.771747913668838,0.644137706828924,0.731384306625993,"FeC",0.962,0.013,0.024,"FeC",0.029,0.077,0.033,0.86,"FeC",0.085,0.036,0.112,0.728,0.039,"FeC",0.585,0.144,0.134,0.041,0.036,0.06
"Canada","CAN",1927,"North America incl. AUS+NZ",0,"Working Democracy",0.78252746700978,0.653597289031709,0.731384306625993,"FeC",0.915,0.028,0.056,"FeC",0.047,0.137,0.05,0.765,"FeC",0.114,0.048,0.173,0.616,0.049,"FeC",0.477,0.167,0.191,0.046,0.043,0.075
"Canada","CAN",1928,"North America incl. AUS+NZ",0,"Working Democracy",0.784643957014631,0.653597289031709,0.731384306625993,"FeC",0.908,0.031,0.061,"FeC",0.048,0.141,0.051,0.759,"FeC",0.115,0.049,0.177,0.61,0.049,"FeC",0.474,0.165,0.195,0.047,0.043,0.076
"Canada","CAN",1929,"North America incl. AUS+NZ",0,"Working Democracy",0.784785005124967,0.653597289031709,0.730976895230632,"FeC",0.905,0.032,0.063,"FeC",0.049,0.144,0.052,0.754,"FeC",0.116,0.049,0.18,0.605,0.05,"FeC",0.469,0.166,0.198,0.047,0.044,0.076
"Canada","CAN",1930,"North America incl. AUS+NZ",0,"Deficient Democracy",0.785366006463322,0.64264459990559,0.730976895230632,"FeC",0.916,0.029,0.054,"FeC",0.038,0.103,0.041,0.818,"FeC",0.091,0.041,0.135,0.691,0.042,"FeC",0.562,0.136,0.157,0.042,0.038,0.064
"Canada","CAN",1931,"North America incl. AUS+NZ",0,"Deficient Democracy",0.783799195254729,0.64626706053897,0.730143606676546,"FeC",0.916,0.029,0.055,"FeC",0.042,0.116,0.045,0.797,"FeC",0.1,0.044,0.151,0.66,0.045,"FeC",0.527,0.148,0.172,0.044,0.04,0.069
"Canada","CAN",1932,"North America incl. AUS+NZ",0,"Deficient Democracy",0.795736953955072,0.64626706053897,0.730143606676546,"FeC",0.87,0.044,0.086,"FeC",0.052,0.145,0.054,0.749,"FeC",0.108,0.05,0.177,0.616,0.049,"FeC",0.495,0.145,0.196,0.046,0.043,0.074
"Canada","CAN",1933,"North America incl. AUS+NZ",0,"Deficient Democracy",0.796560863159064,0.64878682983245,0.72777547930288,"FeC",0.852,0.049,0.099,"FeC",0.059,0.171,0.06,0.711,"FeC",0.118,0.054,0.204,0.571,0.053,"FeC",0.452,0.153,0.222,0.048,0.046,0.079
"Canada","CAN",1934,"North America incl. AUS+NZ",0,"Working Democracy",0.796560863159064,0.657373838370174,0.72777547930288,"FeC",0.834,0.053,0.112,"FeC",0.067,0.208,0.066,0.659,"FeC",0.133,0.059,0.243,0.509,0.056,"FeC",0.39,0.167,0.259,0.049,0.048,0.086
"Canada","CAN",1935,"North America incl. AUS+NZ",0,"Working Democracy",0.814255838166278,0.650932439711539,0.72777547930288,"FeC",0.782,0.072,0.146,"FeC",0.075,0.217,0.073,0.636,"FeC",0.129,0.063,0.247,0.502,0.059,"FeC",0.398,0.151,0.262,0.051,0.051,0.088
"Canada","CAN",1936,"North America incl. AUS+NZ",0,"Working Democracy",0.814255838166278,0.654723381746622,0.72777547930288,"FeC",0.776,0.073,0.151,"FeC",0.077,0.23,0.074,0.618,"FeC",0.133,0.064,0.262,0.481,0.059,"FeC",0.377,0.154,0.277,0.051,0.051,0.09
"Canada","CAN",1937,"North America incl. AUS+NZ",0,"Working Democracy",0.814255838166278,0.654723381746622,0.72777547930288,"FeC",0.776,0.073,0.151,"FeC",0.077,0.23,0.074,0.618,"FeC",0.133,0.064,0.262,0.481,0.059,"FeC",0.377,0.154,0.277,0.051,0.051,0.09
"Canada","CAN",1938,"North America incl. AUS+NZ",0,"Working Democracy",0.824600553436221,0.65207621287363,0.725452246853377,"FeC",0.734,0.087,0.179,"FeC",0.087,0.25,0.082,0.582,"FeC",0.137,0.07,0.279,0.451,0.063,"FeC",0.357,0.151,0.291,0.053,0.054,0.094
"Canada","CAN",1939,"North America incl. AUS+NZ",0,"Working Democracy",0.808978466926699,0.655522453307046,0.725452246853377,"FeC",0.78,0.071,0.149,"FeC",0.077,0.237,0.074,0.611,"FeC",0.136,0.064,0.27,0.47,0.059,"FeC",0.364,0.158,0.286,0.05,0.051,0.09
"Canada","CAN",1940,"North America incl. AUS+NZ",0,"Working Democracy",0.801508148488566,0.658723888543201,0.725452246853377,"FeC",0.798,0.064,0.138,"FeC",0.075,0.239,0.072,0.614,"FeC",0.139,0.063,0.274,0.466,0.058,"FeC",0.355,0.166,0.289,0.05,0.05,0.09
"Canada","CAN",1941,"North America incl. AUS+NZ",0,"Working Democracy",0.796649309659795,0.678105276887783,0.725754556779022,"FeC",0.735,0.077,0.189,"FeC",0.09,0.351,0.082,0.477,"Fec",0.164,0.069,0.377,0.331,0.059,"Fec",0.237,0.185,0.383,0.047,0.05,0.098
"Canada","CAN",1942,"North America incl. AUS+NZ",0,"Working Democracy",0.796670609539327,0.678105276887783,0.725754556779022,"FeC",0.735,0.077,0.189,"FeC",0.09,0.351,0.082,0.477,"Fec",0.164,0.069,0.377,0.331,0.059,"Fec",0.237,0.185,0.383,0.047,0.05,0.098
"Canada","CAN",1943,"North America incl. AUS+NZ",0,"Working Democracy",0.796670609539327,0.679373744451749,0.725754556779022,"FeC",0.727,0.078,0.195,"FeC",0.091,0.361,0.082,0.466,"Fec",0.166,0.069,0.385,0.321,0.059,"Fec",0.229,0.185,0.391,0.047,0.05,0.098
"Canada","CAN",1944,"North America incl. AUS+NZ",0,"Working Democracy",0.794071032897107,0.679373744451749,0.725754556779022,"FeC",0.733,0.076,0.191,"FeC",0.09,0.361,0.082,0.467,"Fec",0.168,0.069,0.382,0.322,0.059,"Fec",0.229,0.19,0.386,0.047,0.05,0.098
"Canada","CAN",1945,"North America incl. AUS+NZ",0,"Working Democracy",0.782583221527853,0.694386146872518,0.73178527419301,"FeC",0.683,0.085,0.232,"FEc",0.097,0.444,0.088,0.371,"Fec",0.206,0.071,0.41,0.251,0.061,"Fec",0.173,0.247,0.377,0.047,0.05,0.106
"Canada","CAN",1946,"North America incl. AUS+NZ",0,"Working Democracy",0.811234099697715,0.705467576136726,0.741289740969495,"FeC",0.66,0.091,0.249,"FEc",0.097,0.445,0.084,0.374,"Fec",0.172,0.068,0.458,0.246,0.056,"Fec",0.171,0.182,0.459,0.042,0.048,0.098
"Canada","CAN",1947,"North America incl. AUS+NZ",0,"Working Democracy",0.811234099697715,0.705467576136726,0.741289740969495,"FeC",0.66,0.091,0.249,"FEc",0.097,0.445,0.084,0.374,"Fec",0.172,0.068,0.458,0.246,0.056,"Fec",0.171,0.182,0.459,0.042,0.048,0.098
"Canada","CAN",1948,"North America incl. AUS+NZ",0,"Working Democracy",0.811234099697715,0.705467576136726,0.741289740969495,"FeC",0.66,0.091,0.249,"FEc",0.097,0.445,0.084,0.374,"Fec",0.172,0.068,0.458,0.246,0.056,"Fec",0.171,0.182,0.459,0.042,0.048,0.098
"Canada","CAN",1949,"North America incl. AUS+NZ",0,"Working Democracy",0.838983245318387,0.690782280610175,0.754850150248121,"FeC",0.763,0.075,0.162,"FeC",0.082,0.264,0.077,0.577,"FeC",0.143,0.067,0.298,0.432,0.06,"FeC",0.329,0.162,0.314,0.05,0.052,0.093
"Canada","CAN",1950,"North America incl. AUS+NZ",0,"Working Democracy",0.849314757761025,0.711816788829985,0.754998922801531,"FeC",0.66,0.099,0.241,"FeC",0.101,0.378,0.087,0.433,"Fec",0.155,0.073,0.417,0.296,0.06,"Fec",0.214,0.155,0.435,0.046,0.052,0.099
"Canada","CAN",1951,"North America incl. AUS+NZ",0,"Working Democracy",0.849314757761025,0.723795717212709,0.754998922801531,"FeC",0.603,0.109,0.288,"FEc",0.106,0.449,0.087,0.358,"Fec",0.154,0.071,0.491,0.229,0.055,"Fec",0.159,0.144,0.513,0.041,0.048,0.095
"Canada","CAN",1952,"North America incl. AUS+NZ",0,"Working Democracy",0.849314757761025,0.723795717212709,0.754998922801531,"FeC",0.603,0.109,0.288,"FEc",0.106,0.449,0.087,0.358,"Fec",0.154,0.071,0.491,0.229,0.055,"Fec",0.159,0.144,0.513,0.041,0.048,0.095
"Canada","CAN",1953,"North America incl. AUS+NZ",0,"Working Democracy",0.846108647086985,0.735745589252878,0.754998922801531,"FeC",0.537,0.117,0.346,"FEc",0.106,0.532,0.083,0.279,"Fec",0.145,0.064,0.579,0.164,0.048,"Fec",0.108,0.125,0.608,0.033,0.04,0.086
"Canada","CAN",1954,"North America incl. AUS+NZ",0,"Working Democracy",0.846108647086985,0.735745589252878,0.754998922801531,"FeC",0.537,0.117,0.346,"FEc",0.106,0.532,0.083,0.279,"Fec",0.145,0.064,0.579,0.164,0.048,"Fec",0.108,0.125,0.608,0.033,0.04,0.086
"Canada","CAN",1955,"North America incl. AUS+NZ",0,"Working Democracy",0.846108647086985,0.735745589252878,0.754998922801531,"FeC",0.537,0.117,0.346,"FEc",0.106,0.532,0.083,0.279,"Fec",0.145,0.064,0.579,0.164,0.048,"Fec",0.108,0.125,0.608,0.033,0.04,0.086
"Canada","CAN",1956,"North America incl. AUS+NZ",0,"Working Democracy",0.845901626091863,0.735745589252878,0.754998922801531,"FeC",0.537,0.117,0.346,"FEc",0.106,0.533,0.083,0.278,"Fec",0.145,0.064,0.579,0.164,0.047,"Fec",0.108,0.125,0.608,0.033,0.04,0.086
"Canada","CAN",1957,"North America incl. AUS+NZ",0,"Working Democracy",0.794544111805322,0.778901451570584,0.754998922801531,"FEc",0.085,0.076,0.839,"FEc",0.024,0.952,0.013,0.012,"Fec",0.288,0.064,0.58,0.036,0.032,"Fec",0.036,0.241,0.42,0.032,0.054,0.217
"Canada","CAN",1958,"North America incl. AUS+NZ",0,"Working Democracy",0.841600072567424,0.745300355321883,0.756419740903386,"FeC",0.48,0.122,0.398,"FEc",0.101,0.607,0.075,0.217,"Fec",0.133,0.056,0.652,0.119,0.04,"Fec",0.074,0.107,0.685,0.026,0.033,0.074
"Canada","CAN",1959,"North America incl. AUS+NZ",0,"Working Democracy",0.841600072567424,0.75017965543572,0.754921601196414,"FeC",0.438,0.126,0.436,"FEc",0.098,0.647,0.071,0.184,"Fec",0.119,0.051,0.702,0.094,0.034,"Fec",0.055,0.087,0.744,0.021,0.028,0.064
"Canada","CAN",1960,"North America incl. AUS+NZ",0,"Working Democracy",0.85296768833176,0.762366590801348,0.756579924754943,"FEc",0.389,0.134,0.477,"FEc",0.101,0.67,0.069,0.16,"Fec",0.1,0.046,0.753,0.072,0.029,"Fec",0.038,0.061,0.812,0.016,0.022,0.051
"Canada","CAN",1961,"North America incl. AUS+NZ",0,"Working Democracy",0.856096038211412,0.773485684926124,0.757328999896381,"FEc",0.337,0.137,0.525,"FEc",0.098,0.711,0.063,0.128,"Fec",0.079,0.037,0.812,0.049,0.023,"Fec",0.022,0.038,0.88,0.01,0.015,0.035
"Canada","CAN",1962,"North America incl. AUS+NZ",0,"Working Democracy",0.851966328412828,0.784494982999425,0.764692611811197,"FEc",0.285,0.131,0.584,"FEc",0.077,0.791,0.047,0.085,"Fec",0.048,0.021,0.894,0.024,0.012,"Fec",0.007,0.015,0.956,0.004,0.005,0.014
"Canada","CAN",1963,"North America incl. AUS+NZ",0,"Working Democracy",0.852250828714665,0.790502307490045,0.766118038039055,"FEc",0.257,0.129,0.614,"FEc",0.07,0.818,0.042,0.07,"Fec",0.034,0.015,0.928,0.015,0.008,"Fec",0.003,0.006,0.982,0.001,0.002,0.006
"Canada","CAN",1964,"North America incl. AUS+NZ",0,"Working Democracy",0.852250828714665,0.790719860258776,0.766118038039055,"FEc",0.256,0.129,0.616,"FEc",0.07,0.819,0.042,0.069,"Fec",0.033,0.015,0.929,0.015,0.008,"Fec",0.002,0.006,0.983,0.001,0.002,0.006
"Canada","CAN",1965,"North America incl. AUS+NZ",0,"Working Democracy",0.853799914821051,0.789290806122587,0.766118038039055,"FEc",0.268,0.13,0.601,"FEc",0.074,0.804,0.045,0.077,"Fec",0.04,0.018,0.914,0.019,0.01,"Fec",0.004,0.009,0.973,0.002,0.003,0.009
"Canada","CAN",1966,"North America incl. AUS+NZ",0,"Working Democracy",0.853799914821051,0.793473555689343,0.766118038039055,"FEc",0.247,0.129,0.624,"FEc",0.071,0.82,0.041,0.067,"Fec",0.03,0.013,0.936,0.013,0.007,"Fec",0.001,0.003,0.989,0.001,0.001,0.004
"Canada","CAN",1967,"North America incl. AUS+NZ",0,"Working Democracy",0.853880822349898,0.794682822632178,0.766118038039055,"FEc",0.242,0.129,0.63,"FEc",0.07,0.824,0.041,0.065,"Fec",0.028,0.012,0.942,0.012,0.007,"Fec",0.001,0.002,0.992,0.001,0.001,0.003
"Canada","CAN",1968,"North America incl. AUS+NZ",0,"Working Democracy",0.868630433988335,0.778361877834028,0.764763617870606,"FEc",0.362,0.139,0.499,"FEc",0.106,0.674,0.07,0.151,"Fec",0.093,0.045,0.768,0.065,0.028,"Fec",0.033,0.053,0.832,0.015,0.02,0.048
"Canada","CAN",1969,"North America incl. AUS+NZ",0,"Working Democracy",0.868630433988335,0.778361877834028,0.764763617870606,"FEc",0.362,0.139,0.499,"FEc",0.106,0.674,0.07,0.151,"Fec",0.093,0.045,0.768,0.065,0.028,"Fec",0.033,0.053,0.832,0.015,0.02,0.048
"Canada","CAN",1970,"North America incl. AUS+NZ",0,"Working Democracy",0.876536579266591,0.778202000622219,0.778208338806785,"FEc",0.426,0.132,0.442,"FEc",0.106,0.629,0.075,0.19,"Fec",0.115,0.053,0.703,0.094,0.035,"Fec",0.054,0.079,0.755,0.021,0.028,0.063
"Canada","CAN",1971,"North America incl. AUS+NZ",0,"Working Democracy",0.882652080373648,0.782381253771587,0.778208338806785,"FEc",0.412,0.136,0.452,"FEc",0.11,0.626,0.076,0.187,"Fec",0.112,0.054,0.706,0.092,0.035,"Fec",0.052,0.075,0.761,0.021,0.028,0.063
"Canada","CAN",1972,"North America incl. AUS+NZ",0,"Working Democracy",0.863924159383529,0.802084241351671,0.778208338806785,"FEc",0.258,0.129,0.613,"FEc",0.07,0.818,0.042,0.07,"Fec",0.034,0.015,0.927,0.015,0.008,"Fec",0.003,0.006,0.981,0.002,0.002,0.006
"Canada","CAN",1973,"North America incl. AUS+NZ",0,"Working Democracy",0.865572727898335,0.805691668278559,0.77966481495393,"FEc",0.248,0.128,0.624,"FEc",0.068,0.826,0.04,0.066,"Fec",0.029,0.013,0.938,0.013,0.007,"Fec",0.002,0.004,0.989,0.001,0.001,0.004
"Canada","CAN",1974,"North America incl. AUS+NZ",0,"Working Democracy",0.821136591541759,0.851459038642407,0.77966481495393,"FEc",0.016,0.034,0.95,"FEc",0.221,0.691,0.056,0.032,"Fec",0.338,0.19,0.391,0.033,0.048,"FEc",0.018,0.097,0.161,0.025,0.07,0.629
